Project_ID,Update_Day,Planned_Cost,Planned_Labour,Planned_Material,Actual_Cost,Actual_Labour,Actual_Material,%Work_Completed,External_Delay,Internal_Delay,Delay_Label
PROJ_00638,2024-12-31,2099111021564.2522,201,795520377714.0095,1450315958777.6724,181,565394781455.456,10.43326217265742,5,3,True
PROJ_00639,2024-06-19,280166662688.99146,27,135483494564.734,360869482370.71735,26,147051475239.8141,58.41273289372404,5,2,False
PROJ_00640,2024-06-07,5972354599131.833,28,2946772955633.33,4171989501138.143,35,2063842689173.05,23.331235931051207,6,2,True
PROJ_00641,2025-07-11,655567688360.1245,189,326132628198.48425,888343230805.2177,161,335325385163.033,60.99412022681674,5,4,True
PROJ_00642,2024-07-07,19049593611.175056,25,22873559397.65235,47168434794.07249,31,26554489510.32498,67.90931809050954,1,1,False
PROJ_00643,2025-03-14,93493185683.97414,477,37109358250.04321,82632507102.33157,530,29154226242.444473,21.022202482256247,5,0,False
PROJ_00644,2025-02-05,85382298977.76283,186,40441242300.52738,69038499823.75493,236,49528039032.895775,82.54024803385693,6,0,False
PROJ_00645,2025-06-30,210429765777.9346,427,112867323898.86734,151747779280.49854,543,77796389056.51117,31.357614573072716,5,3,True
PROJ_00646,2024-05-29,1965921647970.265,259,1146068921895.5088,2395497512612.7944,212,1324312646333.161,73.58959965959558,7,0,False
PROJ_00647,2024-07-05,1818016089863.6765,356,919837619730.9731,1271373866431.3843,461,653874577026.5061,17.63392069736422,10,3,True
PROJ_00648,2024-12-21,685389670750.4401,386,267012471352.30414,807409436246.7732,399,291974743779.3118,87.27579268289668,6,4,True
PROJ_00649,2023-12-16,1171744315246.3,229,444994061187.5691,1479865568186.4355,271,500027406275.9514,63.25239556433766,5,5,True
PROJ_00650,2025-09-27,1707822947734.56,392,813913821361.7175,1194247360109.8972,323,568672675139.0851,44.77447311224167,3,2,False
PROJ_00651,2024-07-16,84696109234.38931,122,30964828108.365997,71406354152.27321,147,37226397396.3471,91.26922813009548,2,3,False
PROJ_00652,2024-05-25,55579966836.57222,274,31858583344.065407,60006623652.64289,227,25080964950.05006,43.85703971212312,7,4,True
PROJ_00653,2024-07-02,460789176718.72845,492,159922661853.3534,553193520988.5529,577,147319694409.32303,78.84662042930034,5,6,True
PROJ_00654,2024-09-05,2820677304130.549,30,1586099921202.1123,3155158378570.813,25,1532492833178.0823,63.87175947411589,10,3,True
PROJ_00655,2024-08-20,473236915532.8978,314,203916279359.2495,313276265676.94904,355,141384388553.56018,34.93970636059183,4,4,True
PROJ_00656,2025-04-03,105968878745.60942,181,27318483455.181057,53445848714.06665,175,21016413839.305904,49.93053043366744,3,3,False
PROJ_00657,2023-12-19,39384914733.98207,276,14292421763.603153,49068870935.81511,309,22657320093.51401,64.29877746406613,5,3,True
PROJ_00658,2024-02-16,178133391825.975,430,75179607996.17642,95549363307.17358,539,68053557028.41704,18.80095209416487,9,2,True
PROJ_00659,2024-02-29,1039479904868.1577,374,385738331288.9383,726803693207.316,381,267809916694.26736,43.08960674693005,4,6,True
PROJ_00660,2024-05-21,89501373100.79597,452,37919668348.13811,66431897969.26027,433,33946496809.85733,3.218787406643796,4,4,True
PROJ_00661,2024-10-24,45698230379.11237,175,24041757942.718277,36075932020.99425,166,25766794408.527817,71.62144926550765,4,3,False
PROJ_00662,2025-09-07,4061511240241.409,320,1463143512819.98,2834598934311.9355,279,1027324274463.3351,32.36658650214624,9,2,True
PROJ_00663,2024-03-02,509663730430.7126,297,169975142184.1555,604345221895.7659,305,166866957923.5635,94.55478000929696,7,0,False
PROJ_00664,2025-09-20,56403516432.87934,141,21770390406.881393,53669496908.49741,171,7422224310.02487,3.9073644540677024,9,1,True
PROJ_00665,2024-05-04,73190657746.35402,356,52610969177.12514,143947512753.25745,433,50333292538.07434,60.0214517078071,2,3,False
PROJ_00666,2023-12-02,241773871260.75882,422,136014062834.44481,173505358338.6943,430,99401850953.44098,33.77257955374259,7,3,True
PROJ_00667,2024-11-25,3351090205183.588,435,1014256881399.3053,2361872538494.6313,401,718924415473.5309,27.269544311908803,4,5,True
PROJ_00668,2024-11-18,518402212476.69305,126,167419935587.1168,351904044226.16284,145,120802103700.4646,21.986123318301786,3,2,False
PROJ_00669,2024-08-31,20041501734.87403,403,19052380526.962017,35098588574.97784,356,9722578443.29018,68.78556548914703,2,3,False
PROJ_00670,2025-04-05,2289373191530.864,253,767901582177.848,2931062367620.522,214,876303073433.4081,73.43779638529827,6,6,True
PROJ_00671,2025-01-17,138863946570.38748,420,74157409834.63945,100228334634.57329,435,60322680036.136086,37.78023907140262,8,1,True
PROJ_00672,2024-11-26,430881787456.16614,475,254362252833.45667,493981124483.47235,560,251600826141.64,63.43676089861203,5,5,True
PROJ_00673,2023-11-30,156644095338.45975,96,41420337757.88773,89023164883.74426,109,37366609361.72886,39.74287814387306,6,2,True
PROJ_00674,2024-04-26,600790104735.609,89,332050824829.2563,430408890445.58606,82,231484682506.78046,40.29528612666647,5,4,True
PROJ_00675,2024-12-01,1435825462054.4785,235,575407574723.6566,1002934694915.4493,291,398743377937.12067,39.87403557510446,8,3,True
PROJ_00676,2024-10-30,769374268770.6831,41,267867753305.2905,704691236424.5453,40,295129044142.7483,94.76345802589363,3,3,False
PROJ_00677,2025-05-18,3594591592896.798,25,1314774225772.633,2521335232253.2593,30,924619647401.6193,6.71169082217279,7,2,True
PROJ_00678,2025-09-09,15610412652448.18,225,6262035913182.309,10927984882119.553,193,4386915048037.6396,45.33493375749193,2,2,False
PROJ_00679,2023-10-18,4296347589534.842,18,2351966823374.1543,5484739932236.162,18,2183304976504.8164,67.99014586573028,7,4,True
PROJ_00680,2025-05-09,95885207294.98125,208,54764712152.50423,64330934417.52028,168,34955911739.66485,36.856712386589685,2,4,False
PROJ_00681,2024-10-21,390458656345.57465,392,154717076471.59863,265536387751.89334,499,110166540164.84216,4.398182664046713,9,3,True
PROJ_00682,2025-01-28,2165655472998.1074,206,1251058538198.0208,1507720659511.879,249,885593330927.4727,12.73456588859868,6,4,True
PROJ_00683,2023-10-04,649669217597.6415,55,201953633606.58997,931313837396.6512,64,198064842802.27676,75.9864770926523,8,6,True
PROJ_00684,2024-09-22,218925253763.75705,429,111007006972.09315,149872486768.1864,458,74405895535.89682,28.433286591791926,6,3,True
PROJ_00685,2024-07-29,294554294029.0714,429,158460841261.58792,300572929119.8206,390,161095242211.4572,69.01014577759466,2,2,False
PROJ_00686,2024-10-31,890106500473.0991,98,282840095248.017,1182335508356.8376,114,275343609046.11914,89.173046706313,4,2,False
PROJ_00687,2024-11-30,936236839066.6162,29,360172165421.80194,656724999619.0311,25,243375829997.03546,33.38859819090799,4,2,False
PROJ_00688,2025-04-01,2408479975150.2163,365,740630017162.4398,2346619896530.145,430,676470103228.0449,53.77303354245638,4,3,False
PROJ_00689,2025-04-09,693899410724.8193,484,229949428874.18484,474043700882.2535,493,157402742721.18253,10.368216880875279,6,3,True
PROJ_00690,2025-06-06,372607956505.71313,310,164101529328.92014,410135733496.6898,317,169686186719.23795,75.51188525621818,6,3,True
PROJ_00691,2024-05-10,817502382781.2366,346,371794633352.92535,908411905941.6993,304,375126346618.72626,79.99845760202876,2,2,False
PROJ_00692,2025-02-08,117783399327.41098,250,60491438359.73323,134009311795.94179,259,63837870066.812096,72.64985956971518,7,4,True
PROJ_00693,2024-05-09,49236224006.1042,359,16801614928.809412,62238370741.15129,348,35854484322.405914,66.65295225652301,7,4,True
PROJ_00694,2024-07-03,95883205309.60513,317,43692476184.32857,65179251956.32061,346,33661076400.588696,43.80855507295477,6,5,True
PROJ_00695,2024-12-17,351595692428.5704,111,140628723529.87604,415834102644.84045,120,165663982085.10022,52.741284799428406,3,7,True
PROJ_00696,2025-02-06,1082224409732.236,266,317661978213.78436,1106105076134.9888,322,383711238761.2969,80.95585558588778,4,5,True
PROJ_00697,2023-10-27,205064464328.98587,346,71572903169.73671,135140863025.21342,442,49694852306.77502,12.051403731837773,1,2,False
PROJ_00698,2024-10-30,6603638744891.515,484,3318101535327.35,4606982343395.676,416,2331476759636.2144,5.645162053101403,3,2,False
PROJ_00699,2024-09-06,4102467817514.5093,444,2451767533477.361,4400960148674.019,365,2623330679199.315,73.21219589885771,4,3,False
PROJ_00700,2025-08-12,1090737170522.3585,367,401167234001.1902,764316191811.1587,379,290954305540.0773,9.945599288097583,3,0,False
PROJ_00701,2025-08-23,841414376763.6223,417,282322861686.1532,577293546406.4377,360,196726384387.2949,38.792893488637354,3,1,False
PROJ_00702,2024-11-15,128928204654.84933,214,50317571576.24069,95227643186.39417,180,40398356862.11519,13.659458337200078,2,3,False
PROJ_00703,2024-03-15,184021448116.42722,334,95951285915.73825,117902842213.52368,320,66733599627.76349,30.97055359109306,4,2,False
PROJ_00704,2025-01-18,79580179121.46881,373,13617311483.49991,69549574859.78519,301,21398816998.99766,2.7254696212422695,4,5,True
PROJ_00705,2024-02-05,1221160207312.129,491,393385595803.0442,1446393086357.5476,452,442448532831.1166,97.75276729524282,0,5,False
PROJ_00706,2025-06-26,1070300573657.6771,248,605489773925.6654,1222694623886.965,311,603006349490.7352,52.56405580575946,6,2,True
PROJ_00707,2025-03-27,1520523528801.5344,382,892930037536.8208,1050931080792.4993,351,625614647511.6967,43.712107225897334,4,5,True
PROJ_00708,2023-10-25,36112952065.78956,299,19864226121.81889,11736939424.13384,335,6552068675.252111,45.918563865696186,5,1,False
PROJ_00709,2024-11-04,490297223713.1865,311,226839564149.3794,638361176145.6497,313,218435583399.4533,81.21231381733332,8,4,True
PROJ_00710,2025-05-26,269190491505.52942,277,145497704422.48926,306709982531.4071,333,135955163819.21436,66.26618445440853,3,2,False
PROJ_00711,2025-04-27,271390276628.5154,62,131404265937.20047,199157088034.08545,57,97417639754.95006,27.42394212265847,4,4,True
PROJ_00712,2025-08-06,139900994753.90643,453,55217597760.267105,176375891000.0253,438,59430915561.403046,84.94535615662379,10,4,True
PROJ_00713,2023-10-25,606336195180.6605,92,314743844787.8642,428960506844.56244,108,216423665934.0,46.27798121687691,3,1,False
PROJ_00714,2023-12-22,672174236541.1113,91,360350116675.8539,467218824793.1155,108,253117630475.70367,21.04293610507257,8,3,True
PROJ_00715,2025-07-17,21658528493.152412,400,6407303364.93091,7700717542.90511,441,7591719258.382728,22.97167061843787,8,3,True
PROJ_00716,2024-12-09,205906438365.7397,223,99548223723.19156,130986045438.7551,228,60067948648.66358,41.18681537710852,5,4,True
PROJ_00717,2024-02-13,135577462707.2789,227,93675371399.34558,168532322797.43884,182,104805018411.18474,50.322781620604296,10,3,True
PROJ_00718,2025-01-12,3934584915.6398373,88,2063574506.4902625,0.0,79,7342292053.948669,19.63894646864063,4,4,True
PROJ_00719,2024-04-01,224879946546.20642,465,60604970366.82271,253792460784.56485,552,71630012792.24683,93.73029772412734,4,2,False
PROJ_00720,2023-11-18,142307579651.15503,167,75679630148.53236,174281020669.7184,163,83894528158.7077,59.34037700800223,7,2,True
PROJ_00721,2024-06-20,76171197935.12624,257,35343212895.97367,87382485761.90082,285,50160003150.37304,81.5463068824379,8,4,True
PROJ_00722,2024-10-20,330530828505.7197,380,94199332250.25032,212838701781.82037,433,69633405697.85222,38.13164221864117,8,4,True
PROJ_00723,2024-08-28,46098485271.99133,14,29916483070.17514,52062911640.5395,15,32280731411.71338,89.51982172821585,3,1,False
PROJ_00724,2024-05-01,173761507656.5281,106,104965579733.34018,196426755482.4089,101,100747247961.60591,88.42685045864442,3,3,False
PROJ_00725,2025-01-05,188105578361.79196,426,60500443121.19949,234488356912.857,513,64556995497.03734,79.06067690035209,4,2,False
PROJ_00726,2024-08-27,274023507551.80225,231,122649527347.72925,185352405150.41336,292,76202416009.74104,25.121848770789995,3,7,True
PROJ_00727,2024-09-07,609322432306.9121,286,344283323096.0057,416388655092.88806,314,252176113951.84015,31.185127588465498,6,7,True
PROJ_00728,2024-10-20,43711374599.18188,326,19247833839.705883,33928358930.21768,280,16120002303.099707,63.70230521673309,3,2,False
PROJ_00729,2024-07-08,114734944889.50056,341,35335008792.73084,83924940035.06345,382,33153143848.19531,9.992163381022735,6,5,True
PROJ_00730,2024-12-02,39342834270.552795,249,8342152905.010752,35291237214.141365,270,3562542146.4631433,37.53769124427225,4,2,False
PROJ_00731,2024-06-12,282629544425.667,29,159973381510.20145,289995009327.2901,29,163443614587.8783,78.06480813672253,2,1,False
PROJ_00732,2023-12-20,104364262549.06992,142,61585498631.60967,105552704772.4635,144,48521394133.368095,64.15643902230622,7,4,True
PROJ_00733,2025-01-21,2748596557309.515,240,1532261392912.5757,1929764568231.9988,287,1074554760036.4761,22.03332634329982,3,1,False
PROJ_00734,2023-10-17,126961832750.93147,255,68966292900.80186,152299731250.0761,235,55433368682.138535,91.72413847375347,6,4,True
PROJ_00735,2025-04-02,26456365396.467003,430,1461944385.659543,23501791878.125797,471,6160723664.507374,51.86807882400106,6,3,True
PROJ_00736,2023-11-20,122877522715.48183,50,61331008782.913284,172216571927.21,59,56373216188.08758,56.45931208361251,5,5,True
PROJ_00737,2024-09-20,196130364408.55368,256,,122819196544.85382,279,56313842845.62747,13.185193357858338,9,5,True
PROJ_00738,2024-05-14,10173608132.993906,310,19464539716.42155,38967307816.662766,346,4296199180.057027,57.29421897163809,2,3,False
PROJ_00739,2025-07-24,6897791699165.804,422,3891316511115.5415,8162780267390.897,438,4054555571127.867,63.9999732373994,3,4,False
PROJ_00740,2023-12-07,1900193058463.953,497,878680655762.1924,2307235588169.604,577,898579253447.4972,60.039987765365574,4,9,True
PROJ_00741,2025-07-26,13289594004601.8,302,6946627635992.189,9321849324929.182,303,4861725181929.856,49.21612395368753,1,4,False
PROJ_00742,2023-11-08,4033618536934.675,401,1402279754880.625,2836188010547.64,330,974587326830.7832,5.4081141863478805,3,2,False
PROJ_00743,2023-10-29,31652514850.75859,43,3115268092.6805325,49272705005.05536,46,6406453563.509066,60.19315931961974,7,1,True
PROJ_00744,2024-06-07,1963612115019.96,207,681164957663.5576,2009078170546.5315,253,737346146897.2936,88.53687663165341,2,3,False
PROJ_00745,2024-04-19,93074350570.09874,309,50536940672.38839,122454963029.45049,382,53949065165.62098,73.36404416803892,7,4,True
PROJ_00746,2023-10-18,232456407637.43253,311,102476700867.31049,189370358187.33694,378,57887648266.912964,31.76185634032293,5,1,False
PROJ_00747,2025-06-25,338032582448.2996,126,176093917218.7838,377622416027.57776,137,213686947365.4839,82.88635341595136,5,2,False
PROJ_00748,2024-03-02,1066114405758.2109,15,504354955910.7968,1305943878064.762,12,584924029134.1205,76.1437235269407,4,0,False
PROJ_00749,2024-05-29,640165472519.1501,334,323000796879.6643,773963573157.7083,423,313924798589.1371,83.86255943322865,4,5,True
PROJ_00750,2024-02-04,2499198078261.477,196,1214364777476.6877,2540460348852.162,168,1324001483213.8528,81.99610283922021,4,1,False
PROJ_00751,2025-01-24,3430266062818.8057,456,2032837673999.1096,2382814842851.681,523,1427011050029.3188,45.750403450598704,5,6,True
PROJ_00752,2025-08-13,632936140968.3647,225,361527124269.901,465843698313.50183,226,253460255475.544,10.773074081759413,5,4,True
PROJ_00753,2024-01-23,122394602509.75375,309,68151509573.24146,64340022546.940125,311,55001954957.21759,19.42928225654838,3,2,False
PROJ_00754,2025-04-27,850552686468.7794,283,497105384966.33075,605129124934.2301,275,344515571182.0121,45.74713569576034,8,4,True
PROJ_00755,2024-05-08,38988167796.30327,487,4190509954.9733486,15782652229.379541,622,11469947885.226765,21.959468973327663,7,5,True
PROJ_00756,2025-01-16,3131405780768.6655,152,1221463919699.4163,2187085620050.141,129,862024557923.5231,29.390444434273242,5,2,False
PROJ_00757,2025-09-13,3705562108397.527,121,1525032250043.3027,2602279239187.4355,148,1072198143653.2238,10.817915284185235,3,2,False
PROJ_00758,2024-06-16,2911105036992.0713,130,1365647125669.3027,4087597964314.7134,163,1336777521683.432,67.20670301465564,5,6,True
PROJ_00759,2024-10-09,45480915446.79857,225,20202832500.99677,36218209138.20259,211,19700966436.52212,63.17627060896742,8,1,True
PROJ_00760,2024-03-17,94814281635.56033,318,32717577998.155525,80945414010.19415,324,40425864830.21233,57.45493089147908,2,1,False
PROJ_00761,2025-06-09,538821171621.53326,416,229206689803.3707,541092204531.3562,504,212995854869.20633,99.83119295677874,0,0,False
PROJ_00762,2025-06-10,3731635871272.8804,496,1388557675375.5774,4121376607678.286,523,1287282451685.127,50.17275702622983,6,2,True
PROJ_00763,2024-01-23,222851404115.73972,431,95792380824.91257,302108284550.62335,558,89231144005.79874,90.35100636513191,5,3,True
PROJ_00764,2024-03-13,5966113873941.846,76,3471389815992.1074,4162615169099.477,82,2443273650472.1025,36.963836532530216,3,1,False
PROJ_00765,2024-08-11,111954365214.46199,286,41983214500.757126,115461317084.73996,326,30183341896.879417,76.18901283741103,8,3,True
PROJ_00766,2024-01-16,26085162189.45001,146,1692577275.9447985,25790316065.410767,159,5184224526.760984,67.27691773186436,10,7,True
PROJ_00767,2025-05-12,1201023380392.0298,200,409730967258.1852,1323631975974.39,187,501255392655.0689,70.77509559868108,4,5,True
PROJ_00768,2023-10-24,1314349367237.9004,337,760900552319.2665,910678023867.9126,329,524908649117.2587,27.108658820408444,4,4,True
PROJ_00769,2024-08-12,264934607806.3755,460,109204219019.69907,181343753758.77682,378,75508027487.64417,42.64925339329675,5,2,False
PROJ_00770,2025-05-09,309785575823.9934,147,146701061144.45486,205831390694.08188,125,99287296079.23499,33.13115519386694,4,1,False
PROJ_00771,2025-08-21,461390881852.4879,288,271190480821.82327,481614977283.23,346,266273687683.7788,84.92093449689754,2,3,False
PROJ_00772,2024-10-16,27418997613.840767,143,10382978264.714447,15914717453.76147,139,4995051594.30949,9.288217256185773,7,0,False
PROJ_00773,2024-11-07,413553182440.9341,193,214996998171.6162,282887343428.5883,214,142024420500.64935,20.5516311150667,6,5,True
PROJ_00774,2024-04-18,1290947923836.6277,433,476879542294.5775,1384268985066.3281,386,412353556423.2712,50.3815428338867,7,5,True
PROJ_00775,2023-12-14,25991804102835.516,266,11705068698016.7,18207775448585.824,277,8188971246098.936,23.177238691944506,4,3,False
PROJ_00776,2025-05-26,1066824923372.3527,94,626474374913.4683,1280467484520.8162,95,725780692800.8097,78.5289912085906,5,1,False
PROJ_00777,2025-09-04,1610939696357.132,132,685488287297.0247,1976082326433.473,168,641257024876.5891,63.09393413502109,3,5,True
PROJ_00778,2025-07-01,296419347747.60834,316,143147525269.61148,339849128896.4856,365,141519968900.67627,71.58108832493438,6,2,True
PROJ_00779,2024-06-02,5657035175085.48,278,3230755680020.905,3966263981980.333,313,2266247983548.14,17.387077191574186,6,6,True
PROJ_00780,2024-01-10,1667691807609.7917,51,540705808597.2215,1998936143370.8765,43,522191527072.6877,51.64606368125365,9,3,True
PROJ_00781,2025-09-10,1473326426607.0234,377,747372800201.8538,1032043407120.7999,336,523581167487.15985,28.042368942378655,6,4,True
PROJ_00782,2024-08-01,245916828010.579,107,129164338680.39102,158749485723.5915,120,91669743518.6387,4.426511278959741,5,4,True
PROJ_00783,2025-08-28,50687918416.052246,366,31081027269.28028,86063737323.13297,440,26900438055.725155,87.41442692872832,4,6,True
PROJ_00784,2025-06-03,567871449049.91,73,292696917759.9333,385527607641.06665,66,211929551825.6953,42.893039734155074,5,1,False
PROJ_00785,2024-01-29,69065848092.38962,304,34490748941.25482,49981401318.60567,353,27807989575.680542,40.845647593822115,8,5,True
PROJ_00786,2025-04-29,250189508203.86188,184,100759667052.86728,335066051429.2413,185,,72.95681015070774,5,4,True
PROJ_00787,2023-11-09,248702354577.77362,415,136050141938.20789,182423769498.8672,504,101688272802.51926,43.680983829304445,9,4,True
PROJ_00788,2024-09-17,148699789966.27286,343,63994763716.069275,109689184738.4846,340,34126881156.309902,34.6086656404234,2,4,False
PROJ_00789,2025-03-26,471137994441.6647,91,193057152652.56454,492352043216.7692,117,209629008523.15198,86.47424461801234,1,2,False
PROJ_00790,2024-12-09,58816440091.7792,476,38177863169.22026,58386613171.45773,534,23373839110.009747,44.43795172550288,4,6,True
PROJ_00791,2025-08-05,718858744487.9227,69,290066353942.8594,859476049161.0979,69,277395704393.13525,59.314283310863175,5,3,True
PROJ_00792,2024-10-11,1703981247641.3816,387,961615218238.2754,1215751087757.585,318,669340630159.5938,6.179187843169596,6,3,True
PROJ_00793,2023-12-07,1040712715836.5957,189,500455544085.1253,1227750044078.0356,159,527663934754.1532,55.38731559580169,5,3,True
PROJ_00794,2025-02-27,228565880135.6382,351,96642050638.78119,184036350870.9035,455,69203832175.66837,48.52973876557031,8,3,True
PROJ_00795,2025-07-22,1155653563587.0608,119,422616100813.6442,1246986477491.6455,109,403336628240.4355,76.65223656790363,1,2,False
PROJ_00796,2024-09-11,1057893455985.0304,352,359423466858.10986,734208998662.0033,412,253893468281.5338,10.736429291484777,4,3,False
PROJ_00797,2023-10-10,50972009733.56653,300,22109465100.78367,54324587378.69535,245,13078620248.331963,55.74003181561842,5,1,False
PROJ_00798,2024-12-01,1122702440061.1396,223,626594093586.692,1159717575362.0383,282,731157539086.2003,78.67607105079976,5,0,False
PROJ_00799,2025-02-10,10241147342167.348,25,4449451447535.661,14025603897818.885,26,4799804299986.059,61.63440562559155,9,3,True
PROJ_00800,2024-01-14,297008670969.67114,166,113930916067.82709,217716141371.7099,138,76972157294.37508,31.916469913069122,3,3,False
PROJ_00801,2024-12-14,653989671869.5632,355,271894629968.02206,926953876985.536,419,270091115359.39456,88.9442180359985,8,4,True
PROJ_00802,2024-10-02,115421985938.73656,207,62770901064.60558,68200346480.63301,258,53276785496.30512,33.920294050170924,5,6,True
PROJ_00803,2025-07-09,68358155803.71831,201,27435771149.280266,72218847344.01125,182,37271536645.648705,79.01780361356913,4,5,True
PROJ_00804,2025-01-10,483709226788.70056,172,176086131681.6564,326222889089.6951,176,114886720472.10274,13.47886975557203,3,6,True
PROJ_00805,2025-09-21,190353412469.8532,107,71938485865.47104,114985126144.58417,111,47005368183.827156,24.836029170006718,5,1,False
PROJ_00806,2024-03-02,86966151249.68745,305,19544098436.24663,111010493707.95631,350,31032466475.0885,70.58578277417908,5,1,False
PROJ_00807,2024-12-16,112736061578.99051,439,38160987511.45457,58452462581.33083,563,22672767280.645782,22.30107520772698,5,9,True
PROJ_00808,2024-03-26,207362914546.21823,343,76249564760.48286,136283885949.38524,437,51636908420.44237,43.17056133814208,7,1,True
PROJ_00809,2025-03-15,3496047098513.7344,153,1463443722208.1477,3393449755735.612,175,1752843955739.5188,59.68375146181505,3,2,False
PROJ_00810,2025-07-25,3748358135049.971,377,1244026024634.8113,3530440230037.8647,438,1418048607764.5154,75.43053370732572,1,3,False
PROJ_00811,2024-06-30,131610812121.308,130,35502088481.93477,97494231943.51955,155,29528406596.907234,28.583280220676357,5,4,True
PROJ_00812,2025-06-19,105456222784.61075,95,43466006062.40498,136621106041.50429,100,48874813842.833565,51.745330055415195,5,2,False
PROJ_00813,2025-04-01,900330069079.932,121,465496064817.4779,659215295006.9282,112,327973455622.04877,1.0849042203970778,8,2,True
PROJ_00814,2025-02-04,1664323701678.0532,389,719904542641.9963,1899899272186.3245,332,767028449797.1295,52.27073879565925,5,0,False
PROJ_00815,2025-01-16,99282241248.83481,446,57704081460.33664,73599493502.97585,365,42932709933.845024,44.50241099173165,2,2,False
PROJ_00816,2024-12-17,537732826676.14514,131,268923039419.77567,358283438362.1299,167,182472152733.84985,21.1745741149386,8,4,True
PROJ_00817,2025-05-26,562144168383.3527,296,305244314270.8198,678176769217.8789,350,343336319006.71576,97.00219016180971,6,3,True
PROJ_00818,2024-06-28,387869883053.9118,229,217008547868.95886,290427086174.85486,195,160937535982.84396,33.93995399347206,5,2,False
PROJ_00819,2024-08-23,5347746463971.401,144,1623020215356.9084,3756641838632.152,177,1136730021577.1338,28.381972926477957,2,2,False
PROJ_00820,2024-06-05,326180148938.6314,19,123221108901.65256,380603432975.82556,24,136877178951.53484,91.05916143273265,4,0,False
PROJ_00821,2023-12-25,396254758683.6042,262,204099440154.39825,273278264254.34476,255,142911528752.38068,26.728801816463342,2,3,False
PROJ_00822,2024-07-09,14800510977.187454,288,27048658976.307083,0.0,232,16433803221.919762,46.235786043494926,4,4,True
PROJ_00823,2025-01-01,3675166802721.079,447,1188985706527.0288,2562321742531.375,503,834523024909.9265,18.81648846634013,2,1,False
PROJ_00824,2024-06-03,1232404073942.0615,264,378125482482.82153,1686544668641.994,270,368606568208.99615,56.28785057092212,4,5,True
PROJ_00825,2025-01-15,18553057023.44482,456,14201343758.64296,23921264733.186268,547,8459015504.062574,92.95590942518193,3,2,False
PROJ_00826,2025-05-03,131856620183.85286,239,67874204257.35989,77685756643.16516,279,41922835080.350235,28.048095762208664,3,8,True
PROJ_00827,2025-06-13,1485928621084.0757,399,445295627496.84955,1013868733230.9376,468,318916723384.1642,28.718768673128356,5,1,False
PROJ_00828,2025-08-12,34675393769.743484,42,24806286500.33042,39562594309.551094,42,12923915459.801298,37.28136361952735,6,1,False
PROJ_00829,2024-10-20,5281529083557.051,359,2165013926742.2996,3692437601741.868,461,1518482676305.2896,15.009531072989274,5,3,True
PROJ_00830,2024-09-06,159133821220.0724,224,96456432271.8497,172717142997.73682,234,99117345471.24257,83.15833927746293,4,2,False
PROJ_00831,2023-10-27,1039284622200.4192,185,356894912519.2346,721384950201.632,234,250723494528.60605,12.479271173885701,8,7,True
PROJ_00832,2025-02-15,0.0,135,7348451094.430874,6245538159.695097,111,4173591473.479079,6.906004724125744,9,3,True
PROJ_00833,2024-08-25,845550511288.4949,439,396206419148.5961,592869902219.8279,427,273123300519.4534,13.679974328677345,12,3,True
PROJ_00834,2024-04-01,76861644266.7922,196,33046847202.605465,56759165243.60759,240,19572318680.20211,17.665714565632754,6,3,True
PROJ_00835,2025-02-08,618774754167.9706,433,245321938239.47696,727549809230.7686,527,240836416227.3189,79.7748016335496,3,4,False
PROJ_00836,2024-05-02,164821564702.55927,133,73955759450.48131,96033386193.41035,152,47829895668.695145,17.09581434386686,3,7,True
PROJ_00837,2024-09-25,572244931002.8427,456,296657749755.3754,400681625778.9111,383,206118619467.4245,1.4593173569398004,5,3,True
PROJ_00838,2024-06-18,8036891272658.142,465,4358573846732.417,9235958652217.44,459,4968202530265.834,63.815846403587024,6,3,True
PROJ_00839,2024-09-10,271321038727.30228,80,170409337542.57077,308411545588.30896,73,165181664426.41678,88.59504343618815,4,1,False
PROJ_00840,2024-07-10,334226276230.5924,426,111407982285.82414,248733017004.5562,511,80185939120.59798,49.22306910244073,11,2,True
PROJ_00841,2025-05-30,16140587959.461388,132,18761132366.066013,65466911842.65646,167,26931363182.561703,95.48571025259326,10,7,True
PROJ_00842,2025-09-15,103514308177.16953,353,47072037386.47097,113089802011.93799,389,54877501455.22545,92.32273005142883,6,2,True
PROJ_00843,2024-07-06,967639700776.0148,218,410174646295.2814,667656410948.7887,241,286396644645.34503,6.040842544297831,3,6,True
PROJ_00844,2025-04-19,999585328362.5393,159,478591593144.4398,1207569093193.9692,154,507523830144.277,55.624896310995986,4,0,False
PROJ_00845,2023-10-08,299639936186.1229,75,177216413563.16144,209913794853.63263,75,131067407408.99782,2.0983192442186103,7,3,True
PROJ_00846,2025-03-10,34365268516995.477,439,11794544266636.082,39728144376636.59,538,14123952546743.926,50.227617097895,7,2,True
PROJ_00847,2024-04-10,526351098133.6637,166,304711543839.0613,676662883071.3987,139,332571990666.9606,58.646859380931524,5,4,True
PROJ_00848,2023-12-24,304627738028.1272,364,184394990090.28513,322412840882.00146,403,188823602526.19754,91.20951163289598,3,2,False
PROJ_00849,2024-06-01,570211376066.6572,493,224300784827.76184,410280517473.321,451,157124999488.7881,45.03532319683541,4,7,True
PROJ_00850,2024-11-17,317089602225.2607,332,172552130317.99817,321707551152.23114,362,186747357654.5295,93.7544910681774,2,3,False
