Project_ID,Update_Day,Planned_Cost,Planned_Labour,Planned_Material,Actual_Cost,Actual_Labour,Actual_Material,%Work_Completed,External_Delay,Internal_Delay,Delay_Label
PROJ_00717,2024-02-13,153909680551.85,227,90936279794.25,181301131168.56,182,100335629739.21,50.26,10,3,True
PROJ_00718,2025-01-12,17316536518.18,88,5576067236.81,12121575562.726,79,3903247065.767,19.58,4,4,True
PROJ_00719,2024-04-01,209794410137.11,465,65402392644.08,249825907991.87,552,71627097803.16,93.6,4,2,False
PROJ_00720,2023-11-18,144124269984.81,167,77718536015.59,152011703438.15,163,84184160603.08,59.58,7,2,True
PROJ_00721,2024-06-20,72663644182.68,257,41085285207.37,98964199494.03,285,47937137435.9,81.56,8,4,True
PROJ_00722,2024-10-20,309457501670.02,380,101718870536.14,216620251169.014,433,71203209375.29799,38.29,8,4,True
PROJ_00723,2024-08-28,47587398005.3,14,27224383401.04,49819131171.58,15,30224078823.45,89.4,3,1,False
PROJ_00724,2024-05-01,175910958395.22,106,104788413939.42,199512281247.75,101,105035779745.12,88.24,3,3,False
PROJ_00725,2025-01-05,174035137217.18,426,60351130932.31,230806289219.48,513,68322971776.11,78.99,4,2,False
PROJ_00726,2024-08-27,273879433578.37,231,117633745640.32,191715603504.85898,292,82343621948.224,25.2,3,7,True
PROJ_00727,2024-09-07,605589165807.99,286,345343500744.55,423912416065.59296,314,241740450521.18497,31.29,6,7,True
PROJ_00728,2024-10-20,32082314778.09,326,14753440766.97,35944845359.29,280,15780144622.43,63.76,3,2,False
PROJ_00729,2024-07-08,114733607432.16,341,39334748512.6,80313525202.512,382,27534323958.819996,10.11,6,5,True
PROJ_00730,2024-12-02,30154668339.44,249,12375670107.65,21108267837.607998,270,8662969075.355,37.56,4,2,False
PROJ_00731,2024-06-12,283981030396.88,29,159897670295.1,285829831025.03,29,164288520781.98,78.17,2,1,False
PROJ_00732,2023-12-20,92918095357.14,142,50103794594.88,108341285745.71,144,45956731487.13,64.35,7,4,True
PROJ_00733,2025-01-21,2743681270764.68,240,1525304103321.26,1920576889535.2761,287,1067712872324.882,21.98,3,1,False
PROJ_00734,2023-10-17,129591441189.93,255,63023198220.16,141239701256.71,235,58235177637.46,91.66,6,4,True
PROJ_00735,2025-04-02,25590154799.04,430,8887629698.23,26856479420.07,471,8032616156.11,51.63,6,3,True
PROJ_00736,2023-11-20,151393598282.44,50,60545628919.11,173830653604.49,59,60056075798.26,56.52,5,5,True
PROJ_00737,2024-09-20,182203560211.55,256,81249623739.65,127542492148.08498,279,56874736617.75499,13.45,9,5,True
PROJ_00738,2024-05-14,24810427005.84,310,8177622811.78,29889008611.91,346,9038854288.66,57.18,2,3,False
PROJ_00739,2025-07-24,6910264241360.92,422,3900429751996.86,8161959800236.8,438,4061236929191.98,63.87,3,4,False
PROJ_00740,2023-12-07,1905303071323.19,497,874724310085.79,2322779101406.96,577,897376304478.79,59.88,4,9,True
PROJ_00741,2025-07-26,13310510927547.7,302,6940866673053.78,9317357649283.389,303,4858606671137.6455,49.01,1,4,False
PROJ_00742,2023-11-08,4028163231127.72,401,1399834682767.82,2819714261789.404,330,979884277937.474,5.2,3,2,False
PROJ_00743,2023-10-29,27440852681.16,43,10423915159.67,31925668927.66,46,9543080285.04,60.33,7,1,True
PROJ_00744,2024-06-07,1969288177497.6,207,679794185632.45,2014376574806.32,253,737810937561.7,88.32,2,3,False
PROJ_00745,2024-04-19,100984500326.29,309,48215922106.75,130158709743.77,382,46012064842.93,73.41,7,4,True
PROJ_00746,2023-10-18,240545711446.34,311,101514435119.75,168381998012.438,378,71060104583.825,31.65,5,1,False
PROJ_00747,2025-06-25,330860220231.69,126,179801324574.61,360296374026.91,137,211617673936.74,82.85,5,2,False
PROJ_00748,2024-03-02,1084707132935.55,15,508732861390.86,1300776017595.14,12,581765262287.15,76.28,4,0,False
PROJ_00749,2024-05-29,644936939410.21,334,320531780177.09,792898561527.66,423,317236486823.29,83.7,4,5,True
PROJ_00750,2024-02-04,2517040690420.76,196,1218025633136.11,2547165596169.77,168,1325625523427.65,82.06,4,1,False
PROJ_00751,2025-01-24,3421297735009.93,456,2036375041045.62,2394908414506.951,523,1425462528731.934,45.49,5,6,True
PROJ_00752,2025-08-13,636858579444.81,225,362282950847.58,445801005611.367,226,253598065593.306,10.88,5,4,True
PROJ_00753,2024-01-23,116016114305.74,309,67286747568.19,81211280014.018,311,47100723297.733,19.57,3,2,False
PROJ_00754,2025-04-27,835975328424.74,283,491483193223.1,585182729897.318,275,344038235256.17,45.84,8,4,True
PROJ_00755,2024-05-08,24213774626.6,487,10664221858.76,16949642238.619997,622,7464955301.132,21.75,7,5,True
PROJ_00756,2025-01-16,3143329820549.58,152,1228472429827.92,2200330874384.706,129,859930700879.544,29.61,5,2,False
PROJ_00757,2025-09-13,3701951885687.96,121,1527100351724.41,2591366319981.572,148,1068970246207.0869,10.69,3,2,False
PROJ_00758,2024-06-16,2898022628249.25,130,1375390689996.62,4080636442466.81,163,1340392653596.9,66.95,5,6,True
PROJ_00759,2024-10-09,37355680585.78,225,17028057663.36,50221256915.67,211,18765366362.52,63.2,8,1,True
PROJ_00760,2024-03-17,85535798323.02,318,43507897648.44,81224574829.59,324,40730760206.87,57.51,2,1,False
PROJ_00761,2025-06-09,559625782969.94,416,225378003442.66,525879911744.62,504,216326553734.32,99.82,0,0,False
PROJ_00762,2025-06-10,3723689473445.1,496,1382555129982.61,4125909695558.88,523,1282980794257.99,50.33,6,2,True
PROJ_00763,2024-01-23,232101900497.33,431,94386700338.4,283532311485.01,558,98603471263.67,89.98,5,3,True
PROJ_00764,2024-03-13,5958359512459.33,76,3481442626227.85,4170851658721.531,82,2437009838359.495,36.87,3,1,False
PROJ_00765,2024-08-11,104455237607.72,286,41408812066.11,133399167599.64,326,40501336258.11,76.36,8,3,True
PROJ_00766,2024-01-16,19203068806.52,146,6004964370.18,25290279330.45,159,5899107709.54,67.39,10,7,True
PROJ_00767,2025-05-12,1202314235667.73,200,416236856550.05,1339785098237.52,187,496878658085.78,70.75,4,5,True
PROJ_00768,2023-10-24,1298995580066.78,337,757764348423.72,909296906046.746,329,530435043896.60394,27.29,4,4,True
PROJ_00769,2024-08-12,258981251712.28,460,105053555088.23,181286876198.59598,378,73537488561.76099,42.86,5,2,False
PROJ_00770,2025-05-09,306034705968.28,147,139742201341.53,214224294177.79602,125,97819540939.071,33.09,4,1,False
PROJ_00771,2025-08-21,472291907245.27,288,272731920106.15,460838788967.55,346,264754733875.01,84.78,2,3,False
PROJ_00772,2024-10-16,22798120087.61,143,9452338808.69,15958684061.327,139,6616637166.083,9.16,7,0,False
PROJ_00773,2024-11-07,390469144632.64,193,205983179564.37,273328401242.848,214,144188225695.059,20.56,6,5,True
PROJ_00774,2024-04-18,1307166073012.67,433,465538712661.89,1373998374262.44,386,419655192675.65,50.42,7,5,True
PROJ_00775,2023-12-14,25983286537885.5,266,11699221150152.5,18188300576519.848,277,8189454805106.749,23.17,4,3,False
PROJ_00776,2025-05-26,1056835862827.01,94,628368537550.72,1293842341774.56,95,721513943901.67,78.39,5,1,False
PROJ_00777,2025-09-04,1590809439068.28,132,685449018390.75,1995518065334.59,168,643378055403.46,63.27,3,5,True
PROJ_00778,2025-07-01,287952717699.07,316,144112014841.44,320783331758.8,365,143409055284.18,71.69,6,2,True
PROJ_00779,2024-06-02,5656910593313.81,278,3226936423835.6,3959837415319.6665,313,2258855496684.92,17.44,6,6,True
PROJ_00780,2024-01-10,1662761535784.65,51,545142232336.31,1997539280709.28,43,522951854887.44,51.68,9,3,True
PROJ_00781,2025-09-10,1476453619249.38,377,745633572002.36,1033517533474.5658,336,521943500401.652,28.05,6,4,True
PROJ_00782,2024-08-01,231692718471.69,107,127397803459.59,162184902930.18298,120,89178462421.713,4.43,5,4,True
PROJ_00783,2025-08-28,68758627468.71,366,29003962793.83,76540173824.84,440,27663800811.89,87.32,4,6,True
PROJ_00784,2025-06-03,573563052544.42,73,298230671584.05,401494136781.094,66,208761470108.835,43.14,5,1,False
PROJ_00785,2024-01-29,63860905295.27,304,33152751035.52,44702633706.688995,353,23206925724.864,41.07,8,5,True
PROJ_00786,2025-04-29,236529193646.86,184,91183274969.68,323660815608.04,185,87598530580.76,73.05,5,4,True
PROJ_00787,2023-11-09,248863154641.15,415,138523415224.1,174204208248.805,504,96966390656.87,43.56,9,4,True
PROJ_00788,2024-09-17,157826696645.86,343,62588923175.07,110478687652.10199,340,43812246222.548996,34.7,2,4,False
PROJ_00789,2025-03-26,473598078498.49,91,203027231129.95,492381484125.2,117,215078854129.28,86.48,1,2,False
PROJ_00790,2024-12-09,63097488043.74,476,36809062413.98,44168241630.618,534,25766343689.786,44.42,4,6,True
PROJ_00791,2025-08-05,722603305532.12,69,288894164245.87,853040643726.59,69,281097174808.47,59.27,5,3,True
PROJ_00792,2024-10-11,1709058130948.46,387,960984797816.37,1196340691663.9219,318,672689358471.459,5.96,6,3,True
PROJ_00793,2023-12-07,1045784516068.72,189,496502417987.19,1247022377344.59,159,523527149967.28,55.29,5,3,True
PROJ_00794,2025-02-27,248584371339.56,351,98152347691.15,174009059937.692,455,68706643383.80499,48.39,8,3,True
PROJ_00795,2025-07-22,1152151909518.63,119,416248782263.81,1255958228791.99,109,403973037967.89,76.67,1,2,False
PROJ_00796,2024-09-11,1050021878282.77,352,364203447641.28,735015314797.939,412,254942413348.896,10.53,4,3,False
PROJ_00797,2023-10-10,33491432040.05,300,14297637485.49,39107449735.11,245,14939401369.84,55.73,5,1,False
PROJ_00798,2024-12-01,1112664829017.62,223,625443089780.05,1170802501323.73,282,732282615778.5,78.95,5,0,False
PROJ_00799,2025-02-10,10231705184376.6,25,4449839204025.09,14002207513186.71,26,4793351518650.22,61.29,9,3,True
PROJ_00800,2024-01-14,293555334673.07,166,121680591902.4,205488734271.149,138,85176414331.68,31.91,3,3,False
PROJ_00801,2024-12-14,674551961054.02,355,277900918314.23,920548410763.29,419,264164482490.61,88.87,8,4,True
PROJ_00802,2024-10-02,112153803128.0,207,60871968919.1,78507662189.59999,258,42610378243.369995,34.07,5,6,True
PROJ_00803,2025-07-09,67047146777.42,201,31315522542.21,74206425788.03,182,31380269654.09,78.71,4,5,True
PROJ_00804,2025-01-10,471694516745.68,172,170700370429.45,330186161721.97595,176,119490259300.615,13.59,3,6,True
PROJ_00805,2025-09-21,183733092303.71,107,70382728807.18,128613164612.59698,111,49267910165.02599,24.89,5,1,False
PROJ_00806,2024-03-02,88481271690.42,305,27257043320.93,98914633280.2,350,26227261739.81,70.8,5,1,False
PROJ_00807,2024-12-16,89891862879.04,439,34041576993.94,62924304015.32799,563,23829103895.758,22.25,5,9,True
PROJ_00808,2024-03-26,197464650451.39,343,77128621008.45,138225255315.973,437,53990034705.91499,43.21,7,1,True
PROJ_00809,2025-03-15,3492082169175.18,153,1463691399800.76,3394832532332.19,175,1753313549959.11,59.9,3,2,False
PROJ_00810,2025-07-25,3743046352596.56,377,1238372164884.71,3532808785184.41,438,1423265609712.92,75.44,1,3,False
PROJ_00811,2024-06-30,130897048156.64,130,43048789615.74,91627933709.648,155,30134152731.017998,28.57,5,4,True
PROJ_00812,2025-06-19,105263678481.17,95,49553133210.38,143507193059.75,100,54484142132.37,51.78,5,2,False
PROJ_00813,2025-04-01,925648281517.11,121,463733853087.71,647953797061.9769,112,324613697161.397,1.34,8,2,True
PROJ_00814,2025-02-04,1674999253220.34,389,729099196832.84,1906489795720.31,332,770954887833.74,52.23,5,0,False
PROJ_00815,2025-01-16,105592807364.38,446,60990291605.61,73914965155.066,365,42693204123.926994,44.68,2,2,False
PROJ_00816,2024-12-17,532475635605.49,131,263627088129.45,372732944923.84296,167,184538961690.615,21.05,8,4,True
PROJ_00817,2025-05-26,581413040987.81,296,305832814778.23,666325329238.48,350,341559648628.83,97.08,6,3,True
PROJ_00818,2024-06-28,393949926640.02,229,224447703670.69,275764948648.014,195,157113392569.483,33.81,5,2,False
PROJ_00819,2024-08-23,5355321538740.6,144,1621996717160.55,3748725077118.4194,177,1135397702012.385,28.38,2,2,False
PROJ_00820,2024-06-05,324818063692.54,19,125412557009.34,378718836202.02,24,140133890196.14,91.05,4,0,False
PROJ_00821,2023-12-25,390968533134.51,262,207900616681.81,273677973194.15698,255,145530431677.267,26.55,2,3,False
PROJ_00822,2024-07-09,22334689265.75,288,7799192898.83,15634282486.025,232,5459435029.181,46.35,4,4,True
PROJ_00823,2025-01-01,3681862448967.61,447,1185874428500.02,2577303714277.3267,503,830112099950.0139,18.97,2,1,False
PROJ_00824,2024-06-03,1240340542321.41,264,379659731702.59,1678244997425.99,270,369526677458.25,56.21,4,5,True
PROJ_00825,2025-01-15,23104371160.6,456,9339230624.01,25920440969.62,547,11129065715.16,93.14,3,2,False
PROJ_00826,2025-05-03,132453295437.14,239,69449181182.34,92717306805.998,279,48614426827.63799,28.16,3,8,True
PROJ_00827,2025-06-13,1470586103755.59,399,448100057270.86,1029410272628.913,468,313670040089.602,28.94,5,1,False
PROJ_00828,2025-08-12,46487352574.55,42,23185523489.34,32541146802.185,42,16229866442.537998,37.12,6,1,False
PROJ_00829,2024-10-20,5261103418594.39,359,2162260622123.55,3682772393016.0728,461,1513582435486.4849,15.15,5,3,True
PROJ_00830,2024-09-06,173527788469.34,224,91445804024.6,189680625509.39,234,95269342346.27,83.25,4,2,False
PROJ_00831,2023-10-27,1028147574720.14,185,349189267824.59,719703302304.098,234,244432487477.213,12.66,8,7,True
PROJ_00832,2025-02-15,2794173121.57,135,921031803.7,1955921185.099,111,644722262.59,6.96,9,3,True
PROJ_00833,2024-08-25,856177933039.04,439,391570200471.74,599324553127.328,427,274099140330.218,13.7,12,3,True
PROJ_00834,2024-04-01,61498658549.71,196,27854775197.6,43049060984.797,240,19498342638.319996,17.55,6,3,True
PROJ_00835,2025-02-08,617821010143.97,433,238909703891.64,731362392207.6,527,240722317096.64,79.96,3,4,False
PROJ_00836,2024-05-02,164314237425.23,133,70113798993.95,115019966197.661,152,49079659295.76499,17.18,3,7,True
PROJ_00837,2024-09-25,575477354179.51,456,305238791663.29,402834147925.657,383,213667154164.30298,1.26,5,3,True
PROJ_00838,2024-06-18,8043674732114.34,465,4355880325053.19,9220830395999.81,459,4978224072376.2,63.67,6,3,True
PROJ_00839,2024-09-10,273384158237.43,80,162956395904.18,312231899995.23,73,161652840733.57,88.69,4,1,False
PROJ_00840,2024-07-10,371871937890.67,426,115753271928.56,260310356523.46896,511,81027290349.99199,49.23,11,2,True
PROJ_00841,2025-05-30,37766123627.68,132,20883145995.9,58519613353.12,167,22466842440.89,95.21,10,7,True
PROJ_00842,2025-09-15,98937444731.43,353,47397346870.08,110232159615.92,389,56642491169.74,92.49,6,2,True
PROJ_00843,2024-07-06,953841181489.56,218,409145700752.96,667688827042.692,241,286401990527.072,6.31,3,6,True
PROJ_00844,2025-04-19,983677802784.12,159,481596100137.6,1202292615735.38,154,503201192938.46,55.7,4,0,False
PROJ_00845,2023-10-08,310804473475.0,75,176906480167.5,217563131432.5,75,123834536117.24998,2.11,7,3,True
PROJ_00846,2025-03-10,34363019021910.49,439,11791766268882.97,39734779941696.32,538,14125422891766.61,50.34,7,2,True
PROJ_00847,2024-04-10,551940620981.85,166,315592230609.8,668617299683.42,139,337222718790.85,58.51,5,4,True
PROJ_00848,2023-12-24,308727118411.22,364,183990257532.69,333100045706.34,403,183182686903.43,91.18,3,2,False
PROJ_00849,2024-06-01,560602016327.86,493,226371500008.33,392421411429.50195,451,158460050005.831,45.12,4,7,True
PROJ_00850,2024-11-17,317293729787.65,332,181790681609.16,308112062855.67,362,189003890701.84,93.83,2,3,False
PROJ_00851,2025-02-09,1603027498931.8,350,953375288559.34,1122119249252.26,329,667362701991.538,6.0,6,2,True
PROJ_00852,2025-04-18,568845517533.51,55,299416844931.79,398191862273.457,49,209591791452.25296,17.39,8,5,True
PROJ_00853,2024-05-31,58404189922.07,98,24731457519.88,40882932945.449,101,17312020263.916,18.38,7,2,True
PROJ_00854,2025-09-04,127623351525.48,233,54484660394.26,163453648241.31,208,50710236379.24,85.93,7,1,True
PROJ_00855,2025-01-27,1046628863919.21,82,399311471613.14,1316094351910.24,80,465845043232.4,76.79,11,4,True
PROJ_00856,2025-07-20,2354719484050.98,199,1294997044811.47,1648303638835.6858,183,906497931368.0289,4.52,5,3,True
PROJ_00857,2025-09-25,1238441861892.29,383,495722285434.88,1549356911766.31,408,466539588611.18,88.12,7,7,True
PROJ_00858,2025-02-11,57560466130.24,345,33125520002.7,64040680699.91,371,37561472919.54,85.83,4,1,False
PROJ_00859,2024-12-29,229783114583.29,212,70468760924.85,240290266386.33,255,77321722333.74,71.67,3,4,False
PROJ_00860,2023-10-15,131719486475.87,198,50739740730.42,92203640533.109,238,35517818511.294,12.4,6,2,True
PROJ_00861,2024-01-01,2076272404000.44,465,814289314616.75,2448743355845.11,430,956509030019.14,53.36,5,1,False
PROJ_00862,2024-07-25,476818362299.26,243,158498045448.74,596556627604.06,206,163131311614.56,53.49,4,3,False
PROJ_00863,2024-05-11,2087656961112.93,147,893995923664.95,1461359872779.0508,174,625797146565.465,11.34,5,3,True
PROJ_00864,2024-11-15,3095009557865.86,416,1183721776498.59,3755704240306.57,444,1400675086451.66,67.76,4,3,False
PROJ_00865,2025-09-05,4229723204266.07,226,2206087635353.27,2960806242986.2485,285,1544261344747.2888,26.51,3,7,True
PROJ_00866,2024-06-03,2513011998843.29,288,895625317487.82,2604934058126.46,319,841270862710.26,54.09,5,4,True
PROJ_00867,2024-08-06,2279492021370.18,127,1016049910245.39,2335329253098.96,121,999375007069.15,50.12,5,2,False
PROJ_00868,2025-08-07,73971398503.0,321,32951405871.95,91083041639.08,320,36411010081.98,89.05,6,7,True
PROJ_00869,2025-05-15,201366153398.78,204,96284496749.6,140956307379.146,233,67399147724.72,39.94,9,2,True
PROJ_00870,2024-10-09,381560411563.41,80,150651678361.29,401857435141.75,96,154262317495.49,76.33,2,2,False
PROJ_00871,2025-01-24,25357107246.4,254,12013344320.92,17749975072.48,211,8409341024.643999,46.66,7,2,True
PROJ_00872,2025-04-16,65714511034.5,486,26573979527.24,46000157724.149994,617,18601785669.068,19.01,2,3,False
PROJ_00873,2025-03-24,232534760376.83,477,78014766101.83,296517133525.28,411,81974757033.47,78.08,8,3,True
PROJ_00874,2024-09-14,18206274895.55,470,9022780475.9,24263725546.46,477,9943527644.92,91.27,8,5,True
PROJ_00875,2024-12-06,1516595625435.79,120,859473903585.86,1757078868140.28,132,1031318442243.44,83.58,6,3,True
PROJ_00876,2025-04-13,36135132718.53,73,14597232080.06,42511914342.66,69,17028876181.01,88.77,5,4,True
PROJ_00877,2024-08-31,6922442642084.85,140,3281203173384.09,4845709849459.395,117,2296842221368.863,23.75,4,4,True
PROJ_00878,2024-09-22,111904512797.53,220,56100759545.31,127253146313.46,277,52234247231.26,95.79,5,6,True
PROJ_00879,2025-09-16,18568685909.22,51,9215973228.55,12998080136.454,41,6451181259.984999,48.75,5,5,True
PROJ_00880,2025-01-04,2504994810697.76,478,801012525832.24,1753496367488.4316,490,560708768082.568,46.85,5,2,False
PROJ_00881,2024-07-01,212146107376.99,206,78902070129.65,148502275163.89297,260,55231449090.75499,10.0,3,4,False
PROJ_00882,2024-08-06,272788038216.8,25,95669835207.11,317801192061.35,28,100121310366.24,88.29,6,4,True
PROJ_00883,2024-06-11,592444430727.13,483,334637321632.99,414711101508.99097,530,234246125143.093,6.99,6,4,True
PROJ_00884,2024-05-21,334738985245.39,265,122847371267.98,403616553427.77,227,144562220351.94,64.22,10,3,True
PROJ_00885,2024-01-29,468553310853.47,26,240387792331.16,527911465582.91,25,248189724516.2,76.17,6,3,True
PROJ_00886,2024-04-12,7255832432.33,459,2450399621.24,5079082702.631,431,1715279734.8679998,47.54,10,4,True
PROJ_00887,2024-08-16,86354509786.3,89,36882620239.74,90823000692.96,107,43294944334.12,51.09,4,2,False
PROJ_00888,2024-01-28,443581980325.27,457,134350249517.54,310507386227.68896,566,94045174662.27798,1.71,5,3,True
PROJ_00889,2025-03-29,139662177899.35,403,45988380851.06,97763524529.545,352,32191866595.741997,24.04,5,0,False
PROJ_00890,2025-09-03,643344885509.92,62,268087865235.71,747489971213.76,59,288137273984.92,99.82,11,3,True
PROJ_00891,2024-04-04,1365553390180.38,183,788034643385.18,1423267055747.5,153,709362194042.27,78.3,8,2,True
PROJ_00892,2024-04-11,29218580517.7,447,10810283716.47,36421002205.25,478,10012130651.16,78.08,3,3,False
PROJ_00893,2024-05-06,129215006132.64,457,66532717263.78,177067833338.46,452,72929938955.16,99.79,8,3,True
PROJ_00894,2025-02-04,425128420440.34,235,182933463113.23,297589894308.238,232,128053424179.261,33.52,4,2,False
PROJ_00895,2024-07-07,7305924101047.46,275,2302684198430.13,8195441196477.67,316,2435209976451.0,89.25,5,2,False
PROJ_00896,2025-05-23,232672057820.03,373,93409216065.74,162870440474.021,329,65386451246.018,33.71,1,2,False
PROJ_00897,2025-03-18,96126803434.06,307,42929573783.92,133822334107.1,375,38773228054.8,64.42,8,1,True
PROJ_00898,2025-05-31,261084100025.61,247,139602692366.34,182758870017.92697,243,97721884656.43799,14.76,8,8,True
PROJ_00899,2024-07-13,16391940046.38,305,8893870817.4,19745255511.07,355,8763990224.82,92.03,6,3,True
PROJ_00900,2024-01-08,57712199287.73,496,19463665813.79,40398539501.411,496,13624566069.653,4.99,2,1,False
PROJ_00901,2024-04-13,1851163385292.94,315,802702065678.96,1295814369705.0579,390,561891445975.272,9.18,3,2,False
PROJ_00902,2024-07-27,211135607497.94,281,113861169207.73,147794925248.55798,290,79702818445.411,3.5,3,3,False
PROJ_00903,2024-05-17,16588244526.34,169,9921943497.51,11611771168.438,212,6945360448.257,49.28,4,4,True
PROJ_00904,2024-10-01,2340649554088.28,281,1289542880456.19,1638454687861.7957,254,902680016319.3329,5.47,4,4,True
PROJ_00905,2024-03-29,1383400531447.54,115,490268743419.54,968380372013.278,96,343188120393.678,33.04,8,4,True
PROJ_00906,2024-08-02,209600875987.46,241,111037256937.19,146720613191.222,237,77726079856.03299,37.91,6,1,False
PROJ_00907,2023-10-12,391053601229.22,237,144184404977.43,273737520860.45395,272,100929083484.20099,39.22,7,4,True
PROJ_00908,2025-09-22,7567806293793.67,394,3793118631291.25,8067429749192.58,327,3810794626845.76,64.36,1,3,False
PROJ_00909,2025-03-27,357610396027.71,399,160364321690.3,250327277219.397,450,112255025183.20999,18.65,6,2,True
PROJ_00910,2024-02-04,307065458606.48,421,165320369584.23,314993135095.35,360,150367559318.88,75.13,4,2,False
PROJ_00911,2024-07-04,1771018711351.46,258,533221733153.19,2267256853390.43,217,486977161580.2,61.52,4,2,False
PROJ_00912,2023-11-13,5155156982857.5,443,2607281147938.04,6557068556520.68,516,2708884003379.06,68.1,6,6,True
PROJ_00913,2023-11-22,1436942300304.07,374,700426111110.32,1005859610212.849,374,490298277777.22394,49.84,4,3,False
PROJ_00914,2025-04-16,669818139655.98,197,258909832590.39,468872697759.186,229,181236882813.273,24.9,5,2,False
PROJ_00915,2024-07-23,446500037913.98,358,182266209506.17,312550026539.78595,402,127586346654.319,48.19,6,4,True
PROJ_00916,2025-09-11,65057994446.41,275,25775939527.25,66639090033.81,344,24568874429.27,82.0,1,5,False
PROJ_00917,2024-02-04,535500833708.4,79,207395537887.69,694450571747.35,100,215199139193.69,58.68,3,2,False
PROJ_00918,2025-07-12,954489554958.8,445,556418651146.6,668142688471.16,524,389493055802.61993,9.94,1,1,False
PROJ_00919,2025-02-11,128809332615.86,423,47630352693.16,166232585218.08,419,49653618911.46,88.08,5,2,False
PROJ_00920,2024-01-11,2547350421094.32,310,1338148365576.86,1783145294766.0237,318,936703855903.802,33.97,8,1,True
PROJ_00921,2023-10-10,78050496297.04,114,43011367667.01,70707834913.61,122,39536050227.3,66.5,2,1,False
PROJ_00922,2025-05-07,228258095691.83,20,113460532791.1,249414604875.09,18,121253509265.27,74.47,3,3,False
PROJ_00923,2024-07-15,336519103933.52,473,169872333379.01,235563372753.464,428,118910633365.307,25.28,5,5,True
PROJ_00924,2025-01-20,318727070484.79,339,174105650010.97,223108949339.35297,383,121873955007.67899,17.81,4,3,False
PROJ_00925,2025-01-30,1346454935568.4,63,781755350040.32,942518454897.8799,59,547228745028.22394,6.49,4,1,False
PROJ_00926,2024-12-22,229151086949.35,246,128058795776.97,160405760864.54498,233,89641157043.879,49.81,7,3,True
PROJ_00927,2024-09-10,14345700607561.15,490,7153314395490.72,10041990425292.805,633,5007320076843.504,15.79,5,1,False
PROJ_00928,2024-04-03,613380395567.48,495,363214476755.25,576386426803.92,476,372555452179.82,50.59,1,4,False
PROJ_00929,2023-11-19,63608419126.25,310,23345016949.32,44525893388.375,325,16341511864.523998,3.33,4,4,True
PROJ_00930,2024-06-12,29892004039.65,97,12802393845.24,20924402827.755,107,8961675691.668,12.44,5,2,False
PROJ_00931,2025-01-29,159729304757.17,173,52938680616.25,184666475599.46,214,50099666282.35,83.63,8,0,True
PROJ_00932,2024-01-22,178361298816.53,228,56063519114.48,124852909171.57098,195,39244463380.136,28.83,3,6,True
PROJ_00933,2023-12-03,173727566662.84,239,87513232780.42,121609296663.98799,257,61259262946.29399,49.15,5,4,True
PROJ_00934,2024-11-11,29363591571.28,414,12711851229.68,33783954380.92,414,14947326673.27,76.82,5,0,False
PROJ_00935,2025-02-12,71440574406.04,159,25238950900.15,50008402084.22799,172,17667265630.105,15.92,10,4,True
PROJ_00936,2023-12-12,595982951754.61,186,350443793184.96,417188066228.227,191,245310655229.472,22.57,4,5,True
PROJ_00937,2025-05-10,843885892534.04,23,504652413789.07,970252622037.87,28,517443153118.56,96.83,6,4,True
PROJ_00938,2025-07-03,519956571485.4,217,307652102988.87,363969600039.77997,201,215356472092.20898,38.73,2,3,False
PROJ_00939,2025-08-30,1197000097831.22,347,631148405913.38,1277821603617.56,298,621340682853.71,52.56,7,1,True
PROJ_00940,2023-11-21,401328134011.75,364,232951092233.39,280929693808.225,455,163065764563.373,25.67,3,5,True
PROJ_00941,2024-03-01,106665768367.76,411,59871952977.57,125415822031.56,440,54195495320.39,64.55,9,2,True
PROJ_00942,2024-02-27,117282795414.46,369,65049328110.12,149050886198.46,353,77337942056.99,77.83,5,3,True
PROJ_00943,2025-04-26,256219026317.52,200,117461567265.44,303396557962.14,224,139005512254.84,88.87,6,2,True
PROJ_00944,2024-08-04,272023447943.9,410,109951912945.62,190416413560.72998,366,76966339061.93399,44.45,1,5,False
PROJ_00945,2023-12-24,99388571127.65,420,38826871650.49,69571999789.355,346,27178810155.343,6.72,5,5,True
PROJ_00946,2024-06-08,38095608807.61,451,14279951377.2,26666926165.327,548,9995965964.039999,18.09,5,1,False
PROJ_00947,2024-01-27,434912394529.61,10,137807588381.0,542664616416.84,10,141723299718.7,63.17,8,3,True
PROJ_00948,2025-04-21,1809857865356.76,141,609962189736.44,1997383042343.69,136,700233502918.95,50.49,6,6,True
PROJ_00949,2024-11-27,94782569109.99,419,46603328534.15,110767953977.86,488,46996778887.68,87.89,7,4,True
PROJ_00950,2025-06-09,54939090153.3,338,28336832235.61,38457363107.31,360,19835782564.927,43.92,9,5,True
PROJ_00951,2025-05-30,39765004905.6,437,20463397279.94,52927183146.56,494,22553003569.93,69.59,10,2,True
PROJ_00952,2025-06-22,1795273170223.09,134,746396692691.38,1256691219156.163,123,522477684883.96594,33.97,4,3,False
PROJ_00953,2024-05-16,4906134627.55,444,2201379245.15,3434294239.285,420,1540965471.605,1.28,7,2,True
PROJ_00954,2025-03-16,29492736283.51,75,11943925874.43,35450521908.15,60,12764887825.8,54.3,1,5,False
PROJ_00955,2024-10-21,336537848340.57,245,193446869642.02,235576493838.399,217,135412808749.41399,40.68,4,5,True
